Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@3116c353,0.0%,0.0%,0.0%,0,0,0,3
2,0.0,[D@f627d13,0.0%,0.0%,0.0%,0,0,0,3
3,0.0,[D@4e928fbf,0.0%,0.0%,0.0%,0,0,0,3
4,0.0,[D@352ff4da,0.0%,0.0%,0.0%,0,0,0,3
5,0.0,[D@3224a577,0.0%,0.0%,0.0%,0,0,0,3
6,0.0,[D@2e32ccc5,0.0%,0.0%,0.0%,0,0,0,3
7,0.0,[D@748741cb,0.0%,0.0%,0.0%,0,0,0,3
8,0.0,[D@3e44f2a5,0.0%,0.0%,0.0%,0,0,0,3
9,0.0,[D@295cf707,0.0%,0.0%,0.0%,0,0,0,3
10,0.0,[D@1130520d,0.0%,0.0%,0.0%,0,0,0,3
11,0.0,[D@5f77d0f9,0.0%,0.0%,0.0%,0,0,0,3
12,0.0,[D@463fd068,0.0%,0.0%,0.0%,0,0,0,3
13,0.0,[D@895e367,0.0%,0.0%,0.0%,0,0,0,3
14,0.0,[D@1b266842,0.0%,0.0%,0.0%,0,0,0,3
15,0.0,[D@7a3793c7,0.0%,0.0%,0.0%,0,0,0,3
16,0.0,[D@42b3b079,0.0%,0.0%,0.0%,0,0,0,3
17,0.0,[D@651aed93,0.0%,0.0%,0.0%,0,0,0,3
18,0.0,[D@4dd6fd0a,0.0%,0.0%,0.0%,0,0,0,3
19,0.0,[D@bb9e6dc,0.0%,0.0%,0.0%,0,0,0,3
20,0.0,[D@5456afaa,0.0%,0.0%,0.0%,0,0,0,3
21,0.0,[D@6692b6c6,0.0%,0.0%,0.0%,0,0,0,3
22,0.0,[D@1cd629b3,0.0%,0.0%,0.0%,0,0,0,3
23,0.0,[D@589da3f3,0.0%,0.0%,0.0%,0,0,0,3
24,0.0,[D@39d76cb5,0.0%,0.0%,0.0%,0,0,0,3
25,0.0,[D@4a00d9cf,0.0%,0.0%,0.0%,0,0,0,3
26,0.0,[D@6736fa8d,0.0%,0.0%,0.0%,0,0,0,3
27,0.0,[D@52815fa3,0.0%,0.0%,0.0%,0,0,0,3
28,0.0,[D@50313382,0.0%,0.0%,0.0%,0,0,0,3
29,0.0,[D@1cb346ea,0.0%,0.0%,0.0%,0,0,0,3
30,0.0,[D@4c012563,0.0%,0.0%,0.0%,0,0,0,3
31,0.0,[D@14a50707,0.0%,0.0%,0.0%,0,0,0,3
32,0.0,[D@4d518b32,0.0%,0.0%,0.0%,0,0,0,3
33,0.0,[D@4bd31064,0.0%,0.0%,0.0%,0,0,0,3
34,0.0,[D@e3c0e40,0.0%,0.0%,0.0%,0,0,0,3
35,0.0,[D@329dbdbf,0.0%,0.0%,0.0%,0,0,0,3
36,0.0,[D@7354b8c5,0.0%,0.0%,0.0%,0,0,0,3
37,0.0,[D@20d7d6fb,0.0%,0.0%,0.0%,0,0,0,3
38,0.0,[D@4ef782af,0.0%,0.0%,0.0%,0,0,0,3
39,0.0,[D@11d8ae8b,0.0%,0.0%,0.0%,0,0,0,3
40,0.0,[D@479cbee5,0.0%,0.0%,0.0%,0,0,0,3
41,0.0,[D@59e2d8e3,0.0%,0.0%,0.0%,0,0,0,3
42,0.0,[D@2b72cb8a,0.0%,0.0%,0.0%,0,0,0,3
43,0.0,[D@7f8a9499,0.0%,0.0%,0.0%,0,0,0,3
44,0.0,[D@5d43661b,0.0%,0.0%,0.0%,0,0,0,3
45,0.0,[D@12299890,0.0%,0.0%,0.0%,0,0,0,3
46,0.0,[D@2fba3fc4,0.0%,0.0%,0.0%,0,0,0,3
47,0.0,[D@4bf48f6,0.0%,0.0%,0.0%,0,0,0,3
48,0.0,[D@420a85c4,0.0%,0.0%,0.0%,0,0,0,3
49,0.0,[D@1c39680d,0.0%,0.0%,0.0%,0,0,0,3
50,0.0,[D@62833051,0.0%,0.0%,0.0%,0,0,0,3
51,0.0,[D@1c852c0f,0.0%,0.0%,0.0%,0,0,0,3
52,0.0,[D@a37aefe,0.0%,0.0%,0.0%,0,0,0,3
53,0.0,[D@5d99c6b5,0.0%,0.0%,0.0%,0,0,0,3
54,0.0,[D@266374ef,0.0%,0.0%,0.0%,0,0,0,3
55,0.0,[D@13b3d178,0.0%,0.0%,0.0%,0,0,0,3
56,0.0,[D@24c4ddae,0.0%,0.0%,0.0%,0,0,0,3
57,0.0,[D@37fb0bed,0.0%,0.0%,0.0%,0,0,0,3
58,0.0,[D@a82c5f1,0.0%,0.0%,0.0%,0,0,0,3
59,0.0,[D@7b7fdc8,0.0%,0.0%,0.0%,0,0,0,3
60,0.0,[D@51c693d,0.0%,0.0%,0.0%,0,0,0,3
61,0.0,[D@6a57ae10,0.0%,0.0%,0.0%,0,0,0,3
62,0.0,[D@766653e6,0.0%,0.0%,0.0%,0,0,0,3
63,0.0,[D@4e07b95f,0.0%,0.0%,0.0%,0,0,0,3
64,0.0,[D@28b46423,0.0%,0.0%,0.0%,0,0,0,3
65,0.0,[D@7fc4780b,0.0%,0.0%,0.0%,0,0,0,3
66,0.0,[D@3b79fd76,0.0%,0.0%,0.0%,0,0,0,3
67,0.0,[D@48c76607,0.0%,0.0%,0.0%,0,0,0,3
68,0.0,[D@43599640,0.0%,0.0%,0.0%,0,0,0,3
69,0.0,[D@1f81aa00,0.0%,0.0%,0.0%,0,0,0,3
70,0.0,[D@6b6776cb,0.0%,0.0%,0.0%,0,0,0,3
71,0.0,[D@1863d2fe,0.0%,0.0%,0.0%,0,0,0,3
72,0.0,[D@1787bc24,0.0%,0.0%,0.0%,0,0,0,3
73,0.0,[D@544d57e,0.0%,0.0%,0.0%,0,0,0,3
74,0.0,[D@55c53a33,0.0%,0.0%,0.0%,0,0,0,3
75,0.0,[D@53b7f657,0.0%,0.0%,0.0%,0,0,0,3
76,0.0,[D@797b0699,0.0%,0.0%,0.0%,0,0,0,3
77,0.0,[D@5a37d3ed,0.0%,0.0%,0.0%,0,0,0,3
78,0.0,[D@26df6e3a,0.0%,0.0%,0.0%,0,0,0,3
79,0.0,[D@4a3631f8,0.0%,0.0%,0.0%,0,0,0,3
80,0.0,[D@6b58b9e9,0.0%,0.0%,0.0%,0,0,0,3
81,0.0,[D@f14a7d4,0.0%,0.0%,0.0%,0,0,0,3
82,0.0,[D@52e7a6b2,0.0%,0.0%,0.0%,0,0,0,3
83,0.0,[D@29a5f4e7,0.0%,0.0%,0.0%,0,0,0,3
84,0.0,[D@79c97cb,0.0%,0.0%,0.0%,0,0,0,3
85,0.0,[D@2d9caaeb,0.0%,0.0%,0.0%,0,0,0,3
86,0.0,[D@42a15bdc,0.0%,0.0%,0.0%,0,0,0,3
87,0.0,[D@44a59da3,0.0%,0.0%,0.0%,0,0,0,3
88,0.0,[D@27e47833,0.0%,0.0%,0.0%,0,0,0,3
89,0.0,[D@6f6745d6,0.0%,0.0%,0.0%,0,0,0,3
90,0.0,[D@27508c5d,0.0%,0.0%,0.0%,0,0,0,3
91,0.0,[D@4f704591,0.0%,0.0%,0.0%,0,0,0,3
92,0.0,[D@4b5189ac,0.0%,0.0%,0.0%,0,0,0,3
93,0.0,[D@1e4d3ce5,0.0%,0.0%,0.0%,0,0,0,3
94,0.0,[D@3ddc6915,0.0%,0.0%,0.0%,0,0,0,3
95,0.0,[D@704deff2,0.0%,0.0%,0.0%,0,0,0,3
96,0.0,[D@379614be,0.0%,0.0%,0.0%,0,0,0,3
97,0.0,[D@404bbcbd,0.0%,0.0%,0.0%,0,0,0,3
98,0.0,[D@1e81f160,0.0%,0.0%,0.0%,0,0,0,3
99,0.0,[D@1acaf3d,0.0%,0.0%,0.0%,0,0,0,3
100,0.0,[D@6986852,0.0%,0.0%,0.0%,0,0,0,3
